time,size
25.484085083007812,29
24.976491928100586,49
25.759458541870117,49
25.540590286254883,49
25.209665298461914,49
25.829315185546875,49
25.495290756225586,49
25.237321853637695,49
25.262117385864258,49
25.48360824584961,49
25.53701400756836,49
25.304794311523438,49
25.577545166015625,49
25.46525001525879,49
25.316953659057617,49
25.547266006469727,49
25.260210037231445,49
25.57373046875,49
25.765419006347656,49
25.343656539916992,49
25.384187698364258,49
25.496721267700195,49
25.726795196533203,49
25.836467742919922,49
25.246620178222656,49
25.45905113220215,49
25.301694869995117,49
25.487899780273438,49
25.763511657714844,49
25.486469268798828,49
24.837017059326172,49
25.504350662231445,49
None,49
25.563955307006836,49
25.519132614135742,49
25.769948959350586,49
25.561809539794922,49
25.435447692871094,49
25.560379028320312,49
25.531768798828125,49
25.229692459106445,49
25.987625122070312,49
25.309085845947266,49
25.48837661743164,49
25.78115463256836,49
25.521039962768555,49
25.544404983520508,49
25.44879913330078,49
25.766372680664062,49
25.800704956054688,49
25.701284408569336,49
25.457382202148438,49
25.3448486328125,49
25.77829360961914,49
25.501012802124023,49
25.32649040222168,49
25.559186935424805,49
25.31266212463379,49
25.4974365234375,49
25.300025939941406,49
25.545597076416016,49
25.514841079711914,49
25.749921798706055,49
24.964332580566406,49
25.274276733398438,49
25.472402572631836,49
25.602340698242188,49
25.23040771484375,49
25.751352310180664,49
25.4671573638916,49
25.759458541870117,49
25.19512176513672,49
25.589704513549805,49
25.554895401000977,49
25.516986846923828,49
25.442838668823242,49
25.89106559753418,49
25.709152221679688,49
25.525569915771484,49
25.24590492248535,49
25.4976749420166,49
25.322675704956055,49
25.530099868774414,49
25.290727615356445,49
25.44426918029785,49
25.03371238708496,49
25.704145431518555,49
25.545358657836914,49
25.276899337768555,49
25.54011344909668,49
None,49
25.336265563964844,49
25.43783187866211,49
25.834321975708008,49
25.780677795410156,49
25.530099868774414,49
25.651931762695312,49
25.818824768066406,49
25.290489196777344,49
25.49576759338379,49
25.74610710144043,49
25.322914123535156,69
24.860858917236328,69
25.052309036254883,69
25.73251724243164,69
25.493621826171875,69
25.2838134765625,69
25.539636611938477,69
25.315046310424805,69
25.185346603393555,69
25.50816535949707,69
25.504350662231445,69
25.79641342163086,69
25.815725326538086,69
25.606155395507812,69
25.252342224121094,69
25.53844451904297,69
25.54798126220703,69
25.733470916748047,69
25.300025939941406,69
25.784015655517578,69
25.385141372680664,69
25.365352630615234,69
25.4819393157959,69
25.73537826538086,69
25.539636611938477,69
25.26712417602539,69
25.791168212890625,69
24.937868118286133,69
25.043487548828125,69
25.525331497192383,69
25.18010139465332,69
25.290966033935547,69
25.505781173706055,69
25.259733200073242,69
25.452375411987305,69
25.550127029418945,69
25.290489196777344,69
25.490760803222656,69
25.249719619750977,69
25.524139404296875,69
25.725364685058594,69
25.28834342956543,69
25.56014060974121,69
25.2535343170166,69
25.49457550048828,69
25.286436080932617,69
25.213003158569336,69
None,69
25.85887908935547,69
25.39658546447754,69
25.634288787841797,69
25.734663009643555,69
25.28667449951172,69
25.695323944091797,69
25.592327117919922,69
25.339603424072266,69
25.037050247192383,69
25.021076202392578,69
25.74300765991211,69
25.580883026123047,69
25.043010711669922,69
25.630474090576172,69
25.33864974975586,69
25.261878967285156,69
25.281190872192383,69
25.7723331451416,69
25.571823120117188,69
25.21347999572754,69
25.12669563293457,69
25.52485466003418,69
25.297880172729492,69
25.50959587097168,69
25.243520736694336,69
25.511741638183594,69
25.345563888549805,69
25.40278434753418,69
25.517702102661133,69
25.269269943237305,69
25.487899780273438,69
25.27594566345215,69
25.040149688720703,69
25.374889373779297,69
25.663375854492188,69
25.475025177001953,69
25.95210075378418,69
25.819778442382812,69
25.77805519104004,69
25.51865577697754,69
25.641202926635742,69
25.007963180541992,69
25.85148811340332,69
25.45762062072754,69
25.345563888549805,69
25.59375762939453,69
25.1615047454834,69
25.498390197753906,69
25.836467742919922,69
25.53272247314453,69
25.459766387939453,69
25.2077579498291,69
25.31147003173828,89
25.37083625793457,89
25.388717651367188,89
25.851964950561523,89
25.52485466003418,89
None,89
25.517702102661133,89
25.534391403198242,89
25.562286376953125,89
25.44116973876953,89
25.645017623901367,89
25.548696517944336,89
25.916576385498047,89
25.68984031677246,89
25.275707244873047,89
25.713682174682617,89
25.463104248046875,89
25.423049926757812,89
25.668859481811523,89
25.2230167388916,89
25.404930114746094,89
25.208234786987305,89
25.444507598876953,89
25.198936462402344,89
25.432586669921875,89
24.95431900024414,89
25.84052085876465,89
25.62856674194336,89
25.61664581298828,89
25.435447692871094,89
25.764942169189453,89
25.599956512451172,89
25.281906127929688,89
25.577783584594727,89
25.65145492553711,89
25.643348693847656,89
25.500059127807617,89
25.707244873046875,89
25.68531036376953,89
25.751113891601562,89
25.1924991607666,89
25.46858787536621,89
25.13861656188965,89
25.542497634887695,89
25.24852752685547,89
25.463581085205078,89
25.536775588989258,89
25.320768356323242,89
25.823354721069336,89
25.44879913330078,89
25.249481201171875,89
25.479555130004883,89
25.458335876464844,89
25.455474853515625,89
25.913715362548828,89
25.520801544189453,89
25.203943252563477,89
25.476455688476562,89
25.454282760620117,89
25.729656219482422,89
25.200843811035156,89
25.821447372436523,89
25.64716339111328,89
None,89
25.90799331665039,89
25.70176124572754,89
25.493144989013672,89
25.202512741088867,89
25.39372444152832,89
25.2377986907959,89
25.524377822875977,89
25.32172203063965,89
25.36630630493164,89
25.503158569335938,89
25.240421295166016,89
25.468111038208008,89
25.74610710144043,89
25.573253631591797,89
25.217533111572266,89
25.491714477539062,89
25.457382202148438,89
25.304794311523438,89
25.64406394958496,89
25.667667388916016,89
25.753259658813477,89
25.827884674072266,89
25.543212890625,89
25.211095809936523,89
25.567293167114258,89
25.767803192138672,89
25.210857391357422,89
25.507450103759766,89
25.343656539916992,89
25.403499603271484,89
25.107860565185547,89
25.258541107177734,89
25.66051483154297,89
25.238990783691406,89
25.48837661743164,89
25.516986846923828,89
25.28834342956543,108
24.958372116088867,108
25.460243225097656,108
25.377273559570312,108
25.7108211517334,108
25.61044692993164,108
25.754928588867188,108
25.269031524658203,108
25.54178237915039,108
25.747060775756836,108
25.395631790161133,108
25.36606788635254,108
25.564193725585938,108
25.182723999023438,108
25.56753158569336,108
25.285959243774414,108
25.54631233215332,108
25.251388549804688,108
25.480270385742188,108
25.346994400024414,108
25.59185028076172,108
None,108
25.813579559326172,108
25.165557861328125,108
25.212764739990234,108
25.44426918029785,108
25.665760040283203,108
25.387048721313477,108
25.324106216430664,108
25.463581085205078,108
25.51102638244629,108
25.176048278808594,108
25.55561065673828,108
25.03061294555664,108
24.993896484375,108
25.934219360351562,108
25.339365005493164,108
25.21204948425293,108
25.794506072998047,108
25.04706382751465,108
25.378704071044922,108
25.333166122436523,108
25.603771209716797,108
25.216341018676758,108
25.487184524536133,108
25.50983428955078,108
25.356769561767578,108
25.47168731689453,108
25.79474449157715,108
25.11310577392578,108
25.531291961669922,108
24.968862533569336,108
25.855541229248047,108
25.925397872924805,108
25.4671573638916,108
25.649309158325195,108
25.648117065429688,108
25.64263343811035,108
25.821447372436523,108
25.50983428955078,108
25.726318359375,108
25.8791446685791,108
25.845766067504883,108
25.757551193237305,108
25.546550750732422,108
25.21347999572754,108
25.031566619873047,108
25.578975677490234,108
25.722265243530273,108
25.545835494995117,108
25.285959243774414,108
25.09307861328125,108
25.249242782592773,108
25.464773178100586,108
25.312423706054688,108
25.55251121520996,108
25.73847770690918,108
25.416135787963867,108
25.023937225341797,108
None,108
25.47430992126465,108
25.412797927856445,108
25.2993106842041,108
25.526762008666992,108
25.966405868530273,108
25.557518005371094,108
25.743961334228516,108
25.546550750732422,108
25.942564010620117,108
25.250673294067383,108
25.34937858581543,108
25.507688522338867,108
25.384187698364258,108
25.421142578125,108
26.11398696899414,108
25.776386260986328,108
25.624990463256836,108
25.94614028930664,108
25.730609893798828,108
25.778532028198242,108
25.59208869934082,128
25.762557983398438,128
24.94049072265625,128
24.96933937072754,128
24.925708770751953,128
25.73227882385254,128
25.777578353881836,128
25.45309066772461,128
25.692462921142578,128
26.188373565673828,128
25.795698165893555,128
25.651216506958008,128
25.439739227294922,128
25.513410568237305,128
25.52008628845215,128
25.63762664794922,128
25.01201629638672,128
25.511503219604492,128
25.929689407348633,128
25.66814422607422,128
25.466203689575195,128
25.777578353881836,128
26.333093643188477,128
25.622129440307617,128
25.830984115600586,128
25.647401809692383,128
25.78902244567871,128
26.198863983154297,128
25.95233917236328,128
25.22444725036621,128
25.463581085205078,128
25.388717651367188,128
25.620222091674805,128
25.185108184814453,128
25.494813919067383,128
25.234460830688477,128
25.51722526550293,128
None,128
25.419235229492188,128
25.4514217376709,128
25.30813217163086,128
25.444984436035156,128
25.563478469848633,128
25.545835494995117,128
25.678157806396484,128
25.665998458862305,128
25.712251663208008,128
25.233030319213867,128
25.397062301635742,128
25.725603103637695,128
24.872541427612305,128
25.03514289855957,128
25.4518985748291,128
25.241374969482422,128
25.417804718017578,128
25.224924087524414,128
25.449275970458984,128
25.131702423095703,128
25.480031967163086,128
25.202035903930664,128
25.473594665527344,128
25.426387786865234,128
25.289058685302734,128
25.588274002075195,128
25.728225708007812,128
25.44999122619629,128
25.645017623901367,128
25.830984115600586,128
25.77376365661621,128
25.52032470703125,128
25.180816650390625,128
25.543212890625,128
25.79665184020996,128
25.301694869995117,128
25.528907775878906,128
25.562763214111328,128
25.254011154174805,128
25.12812614440918,128
25.297164916992188,128
25.491952896118164,128
25.550127029418945,128
25.765657424926758,128
24.967432022094727,128
25.308609008789062,128
25.521039962768555,128
25.243282318115234,128
25.50363540649414,128
25.526046752929688,128
25.25019645690918,128
25.08687973022461,128
25.20132064819336,128
25.541067123413086,128
25.539398193359375,128
25.224685668945312,128
25.503873825073242,128
None,128
25.629758834838867,128
25.562524795532227,128
25.245189666748047,128
25.5582332611084,128
25.19392967224121,148
25.48360824584961,148
25.984525680541992,148
25.565624237060547,148
25.75850486755371,148
25.4671573638916,148
25.319576263427734,148
25.03681182861328,148
25.514841079711914,148
25.30694007873535,148
25.44379234313965,148
25.016307830810547,148
25.26378631591797,148
25.48074722290039,148
25.7718563079834,148
25.577545166015625,148
25.243043899536133,148
25.717735290527344,148
25.531768798828125,148
25.368690490722656,148
25.940895080566406,148
25.905609130859375,148
25.76899528503418,148
25.236129760742188,148
25.670766830444336,148
25.505781173706055,148
25.529146194458008,148
25.477886199951172,148
25.28524398803711,148
25.539159774780273,148
25.4514217376709,148
25.310993194580078,148
25.507688522338867,148
25.45952796936035,148
25.309085845947266,148
25.495052337646484,148
25.192737579345703,148
25.67887306213379,148
24.944067001342773,148
25.184154510498047,148
25.542736053466797,148
25.214433670043945,148
25.466442108154297,148
25.27165412902832,148
25.556087493896484,148
25.905609130859375,148
25.491952896118164,148
25.768280029296875,148
25.562524795532227,148
25.372743606567383,148
25.68984031677246,148
25.449037551879883,148
25.509119033813477,148
None,148
25.405406951904297,148
25.339365005493164,148
25.130748748779297,148
25.637388229370117,148
25.608539581298828,148
25.69270133972168,148
25.23946762084961,148
25.4366397857666,148
25.514602661132812,148
25.20751953125,148
25.615215301513672,148
25.23183822631836,148
25.40874481201172,148
25.408267974853516,148
25.72035789489746,148
25.36773681640625,148
25.48074722290039,148
25.542736053466797,148
25.223255157470703,148
25.479555130004883,148
25.678396224975586,148
25.700807571411133,148
25.611162185668945,148
25.393962860107422,148
25.450706481933594,148
25.470972061157227,148
25.195837020874023,148
25.484561920166016,148
25.666236877441406,148
25.693416595458984,148
25.579214096069336,148
25.71392059326172,148
25.919437408447266,148
25.452852249145508,148
25.50220489501953,148
25.63953399658203,148
25.471925735473633,148
25.249242782592773,148
25.545597076416016,148
25.80571174621582,148
25.30980110168457,148
25.623321533203125,148
26.0164737701416,148
25.577783584594727,148
25.737524032592773,148
25.804519653320312,148
25.409460067749023,168
25.21800994873047,168
25.5429744720459,168
26.13973617553711,168
25.59494972229004,168
25.855302810668945,168
26.054859161376953,168
25.422334671020508,168
25.64835548400879,168
25.03228187561035,168
25.992155075073242,168
None,168
25.549888610839844,168
25.250673294067383,168
25.469303131103516,168
25.533199310302734,168
26.01146697998047,168
25.78258514404297,168
25.66814422607422,168
25.658845901489258,168
25.304555892944336,168
25.793075561523438,168
25.577068328857422,168
24.967432022094727,168
25.394916534423828,168
25.393009185791016,168
25.510311126708984,168
25.453805923461914,168
25.994062423706055,168
25.56467056274414,168
25.19845962524414,168
25.511741638183594,168
25.356292724609375,168
25.288105010986328,168
25.182247161865234,168
25.54798126220703,168
25.365352630615234,168
25.56586265563965,168
25.31909942626953,168
25.21371841430664,168
25.548219680786133,168
25.490283966064453,168
25.275230407714844,168
25.565147399902344,168
25.743961334228516,168
25.75850486755371,168
25.51889419555664,168
25.743722915649414,168
25.78568458557129,168
25.763273239135742,168
25.552749633789062,168
25.279760360717773,168
25.39801597595215,168
25.43497085571289,168
25.500059127807617,168
25.197505950927734,168
25.63166618347168,168
25.282859802246094,168
25.527000427246094,168
25.30646324157715,168
25.49910545349121,168
25.206565856933594,168
25.272607803344727,168
25.239229202270508,168
25.43950080871582,168
25.3598690032959,168
25.704383850097656,168
25.509119033813477,168
25.5281925201416,168
None,168
26.006460189819336,168
25.61330795288086,168
25.742530822753906,168
25.47287940979004,168
25.246381759643555,168
25.019168853759766,168
25.33411979675293,168
25.45642852783203,168
25.309324264526367,168
25.53081512451172,168
25.515079498291016,168
25.220155715942383,168
25.547504425048828,168
25.782108306884766,168
25.59375762939453,168
25.007247924804688,168
25.6955623626709,168
25.922536849975586,168
25.849342346191406,168
25.52962303161621,168
25.2685546875,168
25.49266815185547,168
25.148391723632812,168
25.15387535095215,168
25.563955307006836,168
25.246381759643555,168
25.45475959777832,168
25.62117576599121,168
25.27308464050293,168
25.4514217376709,168
25.45022964477539,187
25.424480438232422,187
25.693893432617188,187
25.37083625793457,187
25.524616241455078,187
25.73561668395996,187
25.492429733276367,187
25.545358657836914,187
25.57659149169922,187
25.52199363708496,187
25.89249610900879,187
25.47287940979004,187
25.55251121520996,187
25.547504425048828,187
25.7565975189209,187
25.472402572631836,187
25.923967361450195,187
25.87747573852539,187
25.588035583496094,187
25.71582794189453,187
25.48837661743164,187
25.798797607421875,187
25.974750518798828,187
25.484561920166016,187
25.320053100585938,187
25.502443313598633,187
25.325536727905273,187
None,187
25.84242820739746,187
25.62260627746582,187
25.634288787841797,187
25.47311782836914,187
25.510072708129883,187
25.023698806762695,187
25.71892738342285,187
25.525569915771484,187
25.27022361755371,187
25.47597885131836,187
24.921655654907227,187
25.461673736572266,187
25.462627410888672,187
25.094270706176758,187
25.6955623626709,187
25.262117385864258,187
25.475740432739258,187
25.10833740234375,187
25.553226470947266,187
25.279998779296875,187
25.342464447021484,187
25.522708892822266,187
25.467395782470703,187
25.244951248168945,187
25.592565536499023,187
25.760889053344727,187
25.778532028198242,187
26.206254959106445,187
25.779008865356445,187
25.49004554748535,187
25.522232055664062,187
25.452613830566406,187
25.3446102142334,187
25.55108070373535,187
25.73418617248535,187
25.47740936279297,187
25.32505989074707,187
25.711774826049805,187
25.058984756469727,187
25.826454162597656,187
26.18861198425293,187
25.66218376159668,187
25.465965270996094,187
25.4514217376709,187
25.686025619506836,187
25.55108070373535,187
25.48837661743164,187
25.321245193481445,187
25.496244430541992,187
25.29311180114746,187
25.547027587890625,187
25.80881118774414,187
25.67458152770996,187
25.377511978149414,187
25.18320083618164,187
25.533676147460938,187
25.188922882080078,187
None,187
25.784015655517578,187
25.192975997924805,187
25.510311126708984,187
25.692462921142578,187
25.686025619506836,187
25.446414947509766,187
25.989770889282227,187
26.004314422607422,187
25.418519973754883,187
25.927066802978516,187
25.1920223236084,187
25.75850486755371,187
25.420665740966797,187
25.684833526611328,187
26.12781524658203,207
25.371313095092773,207
25.659561157226562,207
25.328397750854492,207
25.303363800048828,207
25.49147605895996,207
25.67458152770996,207
25.67315101623535,207
25.730609893798828,207
25.882482528686523,207
25.763273239135742,207
25.447607040405273,207
25.503158569335938,207
25.659561157226562,207
25.634288787841797,207
26.027441024780273,207
25.768041610717773,207
25.27451515197754,207
25.35557746887207,207
25.859832763671875,207
26.05414390563965,207
25.64692497253418,207
25.49123764038086,207
25.714635848999023,207
25.742530822753906,207
25.47764778137207,207
25.670766830444336,207
25.52628517150879,207
25.797605514526367,207
25.780677795410156,207
25.707244873046875,207
25.534868240356445,207
26.030302047729492,207
25.485992431640625,207
25.54154396057129,207
25.638580322265625,207
25.466203689575195,207
25.487422943115234,207
25.468111038208008,207
25.716304779052734,207
25.68531036376953,207
25.41947364807129,207
25.222063064575195,207
None,207
25.957822799682617,207
26.255369186401367,207
25.767087936401367,207
26.2603759765625,207
25.822162628173828,207
25.92182159423828,207
25.973796844482422,207
25.582313537597656,207
25.49910545349121,207
25.89106559753418,207
25.76589584350586,207
25.956392288208008,207
25.56753158569336,207
25.962352752685547,207
25.801897048950195,207
25.715112686157227,207
25.82383155822754,207
25.844097137451172,207
25.571584701538086,207
26.203632354736328,207
26.000499725341797,207
25.958776473999023,207
25.906801223754883,207
26.021480560302734,207
26.051044464111328,207
25.73084831237793,207
25.756359100341797,207
25.789499282836914,207
26.19767189025879,207
25.71702003479004,207
25.791168212890625,207
25.773048400878906,207
25.53701400756836,207
25.666236877441406,207
25.829076766967773,207
25.79951286315918,207
25.532245635986328,207
26.027441024780273,207
25.818824768066406,207
25.97212791442871,207
25.8023738861084,207
26.005983352661133,207
25.779247283935547,207
25.783777236938477,207
25.482177734375,207
25.77686309814453,207
25.82097053527832,207
25.5892276763916,207
25.918245315551758,207
25.649070739746094,207
26.114702224731445,207
26.076793670654297,207
25.87580680847168,207
25.971412658691406,207
25.433778762817383,207
25.812149047851562,207
25.662660598754883,227
None,227
25.914669036865234,227
25.615692138671875,227
25.714397430419922,227
25.758743286132812,227
25.77662467956543,227
25.65908432006836,227
25.89869499206543,227
25.241613388061523,227
25.736570358276367,227
25.68221092224121,227
26.21293067932129,227
25.888442993164062,227
25.99310874938965,227
25.68984031677246,227
25.976896286010742,227
25.910615921020508,227
25.48074722290039,227
25.48050880432129,227
25.66218376159668,227
25.927066802978516,227
25.637388229370117,227
26.02219581604004,227
26.12900733947754,227
25.81000328063965,227
25.635957717895508,227
25.507450103759766,227
25.751113891601562,227
25.716543197631836,227
25.322675704956055,227
26.172399520874023,227
25.757551193237305,227
25.95663070678711,227
25.894880294799805,227
25.755882263183594,227
25.933265686035156,227
25.735855102539062,227
25.968074798583984,227
25.89893341064453,227
25.316238403320312,227
25.87151527404785,227
25.780916213989258,227
25.674104690551758,227
25.976896286010742,227
25.686264038085938,227
25.608301162719727,227
25.640249252319336,227
25.955677032470703,227
26.22532844543457,227
25.462627410888672,227
26.170730590820312,227
25.65741539001465,227
25.822877883911133,227
25.902748107910156,227
26.223421096801758,227
25.444984436035156,227
26.058435440063477,227
25.627613067626953,227
None,227
26.026487350463867,227
25.99620819091797,227
25.354862213134766,227
25.47931671142578,227
25.642871856689453,227
26.179790496826172,227
25.745153427124023,227
25.74777603149414,227
25.696277618408203,227
25.779008865356445,227
25.514602661132812,227
26.015281677246094,227
25.5434513092041,227
25.87127685546875,227
25.928497314453125,227
25.788307189941406,227
25.67911148071289,227
25.98404884338379,227
25.478601455688477,227
25.43497085571289,227
25.319337844848633,227
25.994300842285156,227
25.697946548461914,227
25.719881057739258,227
25.65598487854004,227
25.716304779052734,227
25.722265243530273,227
25.714397430419922,227
25.693178176879883,227
25.907278060913086,227
25.982379913330078,227
25.7260799407959,227
25.661706924438477,227
25.719165802001953,227
26.255369186401367,227
25.767087936401367,227
25.668859481811523,227
25.571346282958984,227
25.493383407592773,227
25.982141494750977,227
25.867700576782227,247
25.718212127685547,247
25.956392288208008,247
25.526046752929688,247
25.975942611694336,247
25.414466857910156,247
25.973796844482422,247
25.919437408447266,247
26.20697021484375,247
25.983333587646484,247
25.682449340820312,247
25.70962905883789,247
26.200532913208008,247
25.992155075073242,247
25.96259117126465,247
25.91419219970703,247
26.17955207824707,247
None,247
25.530099868774414,247
25.76923370361328,247
26.156187057495117,247
25.71868896484375,247
25.7871150970459,247
25.63762664794922,247
25.67148208618164,247
25.743961334228516,247
25.485515594482422,247
26.13234519958496,247
25.726795196533203,247
25.948047637939453,247
25.76923370361328,247
25.52056312561035,247
26.3974666595459,247
25.769948959350586,247
26.174545288085938,247
25.914430618286133,247
25.43497085571289,247
25.992631912231445,247
25.766611099243164,247
25.6955623626709,247
25.956153869628906,247
25.938987731933594,247
25.92778205871582,247
25.775671005249023,247
25.65169334411621,247
25.787830352783203,247
25.852203369140625,247
26.00550651550293,247
25.72154998779297,247
25.71582794189453,247
26.178359985351562,247
25.938749313354492,247
25.532960891723633,247
26.196002960205078,247
25.690555572509766,247
25.68793296813965,247
26.064634323120117,247
25.46238899230957,247
25.940656661987305,247
26.00717544555664,247
26.134729385375977,247
25.935888290405273,247
25.471210479736328,247
25.73871612548828,247
25.6807804107666,247
25.716543197631836,247
25.712013244628906,247
25.73990821838379,247
25.68221092224121,247
25.763511657714844,247
25.7875919342041,247
25.974512100219727,247
25.773286819458008,247
25.945186614990234,247
25.814294815063477,247
None,247
26.396751403808594,247
25.656700134277344,247
25.99644660949707,247
25.986194610595703,247
25.9554386138916,247
25.677919387817383,247
25.716543197631836,247
26.022911071777344,247
25.978565216064453,247
25.687217712402344,247
25.92158317565918,247
25.962352752685547,247
25.695085525512695,247
25.988101959228516,247
25.910615921020508,247
25.674104690551758,247
25.507688522338867,247
25.75063705444336,247
25.95996856689453,247
25.630950927734375,247
25.462627410888672,247
25.774002075195312,247
26.118755340576172,247
25.958776473999023,247
25.6960391998291,266
25.7718563079834,266
25.94733238220215,266
25.8941650390625,266
25.746583938598633,266
25.67768096923828,266
25.753021240234375,266
25.798559188842773,266
25.65288543701172,266
25.914907455444336,266
25.987863540649414,266
25.84362030029297,266
25.856494903564453,266
25.890588760375977,266
25.890827178955078,266
25.93398094177246,266
25.985240936279297,266
26.13997459411621,266
25.967121124267578,266
25.73680877685547,266
25.713205337524414,266
26.19791030883789,266
25.665760040283203,266
25.903940200805664,266
26.19457244873047,266
25.875091552734375,266
25.84242820739746,266
26.108741760253906,266
25.412559509277344,266
25.564908981323242,266
26.112079620361328,266
26.036739349365234,266
25.893211364746094,266
None,266
25.671958923339844,266
25.78139305114746,266
26.150226593017578,266
25.992155075073242,266
25.929689407348633,266
25.523662567138672,266
25.656700134277344,266
25.583505630493164,266
25.87723731994629,266
25.775432586669922,266
25.712251663208008,266
25.552749633789062,266
25.56324005126953,266
25.93684196472168,266
26.271343231201172,266
25.943994522094727,266
25.971412658691406,266
25.505542755126953,266
25.468111038208008,266
25.740861892700195,266
25.995254516601562,266
25.99620819091797,266
26.00693702697754,266
25.72917938232422,266
25.34770965576172,266
25.96759796142578,266
25.826454162597656,266
25.77376365661621,266
25.765657424926758,266
25.763511657714844,266
25.918245315551758,266
25.63190460205078,266
26.055574417114258,266
25.527238845825195,266
25.76470375061035,266
25.80738067626953,266
25.709152221679688,266
25.832653045654297,266
26.225566864013672,266
25.680065155029297,266
25.283336639404297,266
25.68340301513672,266
26.032447814941406,266
25.878429412841797,266
25.26688575744629,266
25.618314743041992,266
25.342702865600586,266
25.02274513244629,266
25.56753158569336,266
25.92921257019043,266
25.844097137451172,266
25.838136672973633,266
25.867700576782227,266
25.80857276916504,266
26.201963424682617,266
25.831937789916992,266
25.87413787841797,266
None,266
26.027441024780273,266
25.760412216186523,266
25.76303482055664,266
26.267051696777344,266
25.7112979888916,266
25.71702003479004,266
25.800466537475586,266
25.90465545654297,266
25.527477264404297,286
25.48956871032715,286
25.8028507232666,286
26.24654769897461,286
25.728940963745117,286
25.983095169067383,286
25.539398193359375,286
25.762319564819336,286
25.714874267578125,286
25.943994522094727,286
25.635480880737305,286
25.812149047851562,286
25.902271270751953,286
25.529146194458008,286
